impactCategory.name,,,,Acidification,Eutrophication,Freshwater ecotoxicity,Global warming,Human health - cancer,Human health - non-cancer,Human health - particulate matter,Ozone depletion,Smog formation
impactCategory.refUnit,,,,kg SO2 eq,kg N eq,CTUeco,kg CO2 eq,CTUcancer,CTUnoncancer,PM 2.5 eq,kg CFC-11 eq,kg O3 eq
category,process,flow,unit,,,,,,,,,
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, long-haul, electricity powered, South","Transport, combination truck, long-haul, electricity powered",t*km,0.00019073,2.009e-05,2.4593,0.079597,5.4736e-09,9.8062e-07,1.1721e-05,7.7812e-10,0.0045608
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, long-haul, electricity powered, Southeast","Transport, combination truck, long-haul, electricity powered",t*km,0.00015112,1.1448e-05,6.0196,0.083961,1.2852e-08,2.3826e-06,8.914e-06,7.4105e-10,0.0040711
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, long-haul, electricity powered, Southwest","Transport, combination truck, long-haul, electricity powered",t*km,0.00015534,1.2475e-05,4.1886,0.094612,8.9395e-09,1.6535e-06,1.1061e-05,9.2455e-10,0.0042081
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, long-haul, electricity powered, West","Transport, combination truck, long-haul, electricity powered",t*km,0.00011512,1.3595e-05,2.1002,0.056531,4.9204e-09,8.7014e-07,7.7786e-06,2.2584e-10,0.0032178
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, long-haul, electricity powered, West North Central","Transport, combination truck, long-haul, electricity powered",t*km,0.00023621,2.2465e-05,1.1839,0.094709,2.6794e-09,4.6454e-07,1.2722e-05,1.5022e-09,0.0041795
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, compressed natural gas powered - US","Transport, combination truck, short-haul, compressed natural gas powered",t*km,0.00011012,6.5799e-06,0.019089,0.1006,1.0877e-10,6.8268e-09,3.647e-06,6.3675e-12,0.0031216
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, compressed natural gas powered, Alaska","Transport, combination truck, short-haul, compressed natural gas powered",t*km,0.00011239,6.7263e-06,0.018965,0.099525,1.0667e-10,6.7833e-09,3.6254e-06,6.3269e-12,0.0032014
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, compressed natural gas powered, Central","Transport, combination truck, short-haul, compressed natural gas powered",t*km,0.00011062,6.6116e-06,0.01908,0.1005,1.0855e-10,6.8237e-09,3.6477e-06,6.3646e-12,0.0031388
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, compressed natural gas powered, East North Central","Transport, combination truck, short-haul, compressed natural gas powered",t*km,0.00011068,6.6182e-06,0.018948,0.099477,1.067e-10,6.7772e-09,3.6074e-06,6.3212e-12,0.0031422
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, compressed natural gas powered, Hawaii","Transport, combination truck, short-haul, compressed natural gas powered",t*km,0.00011115,6.6311e-06,0.019788,0.10647,1.2017e-10,7.0715e-09,3.8934e-06,6.5954e-12,0.0031606
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, compressed natural gas powered, Northeast","Transport, combination truck, short-haul, compressed natural gas powered",t*km,0.00011114,6.6451e-06,0.019059,0.10035,1.0829e-10,6.816e-09,3.6474e-06,6.3574e-12,0.0031578
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, compressed natural gas powered, Northwest","Transport, combination truck, short-haul, compressed natural gas powered",t*km,0.00011079,6.6236e-06,0.019018,0.099992,1.0757e-10,6.802e-09,3.6289e-06,6.3443e-12,0.0031448
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, compressed natural gas powered, South","Transport, combination truck, short-haul, compressed natural gas powered",t*km,0.00010744,6.4132e-06,0.018953,0.099493,1.0668e-10,6.7789e-09,3.5755e-06,6.3229e-12,0.003027
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, compressed natural gas powered, Southeast","Transport, combination truck, short-haul, compressed natural gas powered",t*km,0.00011025,6.5834e-06,0.019338,0.10265,1.1269e-10,6.9142e-09,3.7301e-06,6.4489e-12,0.0031264
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, compressed natural gas powered, Southwest","Transport, combination truck, short-haul, compressed natural gas powered",t*km,0.00011187,6.6913e-06,0.019074,0.10044,1.0839e-10,6.8217e-09,3.6585e-06,6.3627e-12,0.003183
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, compressed natural gas powered, West","Transport, combination truck, short-haul, compressed natural gas powered",t*km,0.00011064,6.6125e-06,0.019102,0.10074,1.0899e-10,6.8314e-09,3.659e-06,6.3718e-12,0.0031402
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, compressed natural gas powered, West North Central","Transport, combination truck, short-haul, compressed natural gas powered",t*km,0.00010812,6.4626e-06,0.018621,0.096667,1.0119e-10,6.6626e-09,3.4677e-06,6.2145e-12,0.0030493
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, diesel powered - US","Transport, combination truck, short-haul, diesel powered",t*km,0.0001323,4.5277e-05,0.058872,0.089643,1.3617e-10,2.3226e-08,6.1743e-06,1.8589e-10,0.0046191
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, diesel powered, Alaska","Transport, combination truck, short-haul, diesel powered",t*km,0.00013745,4.5481e-05,0.058678,0.089352,1.3588e-10,2.3151e-08,6.1578e-06,1.8528e-10,0.0048032
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, diesel powered, Central","Transport, combination truck, short-haul, diesel powered",t*km,0.00013319,4.5332e-05,0.05887,0.08964,1.362e-10,2.3225e-08,6.1774e-06,1.8588e-10,0.004651
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, diesel powered, East North Central","Transport, combination truck, short-haul, diesel powered",t*km,0.00013363,4.5184e-05,0.05859,0.089215,1.3557e-10,2.3115e-08,6.1152e-06,1.85e-10,0.0046669
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, diesel powered, Hawaii","Transport, combination truck, short-haul, diesel powered",t*km,0.00013339,4.609e-05,0.060059,0.091446,1.39e-10,2.3694e-08,6.5661e-06,1.8964e-10,0.004657
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, diesel powered, Northeast","Transport, combination truck, short-haul, diesel powered",t*km,0.00013427,4.5368e-05,0.058818,0.089562,1.361e-10,2.3205e-08,6.1776e-06,1.8572e-10,0.0046896
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, diesel powered, Northwest","Transport, combination truck, short-haul, diesel powered",t*km,0.00013373,4.5297e-05,0.05876,0.089474,1.3596e-10,2.3182e-08,6.1494e-06,1.8554e-10,0.0046703
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, diesel powered, South","Transport, combination truck, short-haul, diesel powered",t*km,0.00012738,4.4802e-05,0.058611,0.089243,1.3547e-10,2.3123e-08,6.0524e-06,1.8507e-10,0.0044441
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, diesel powered, Southeast","Transport, combination truck, short-haul, diesel powered",t*km,0.00013217,4.555e-05,0.059321,0.090325,1.3723e-10,2.3403e-08,6.3065e-06,1.8731e-10,0.004614
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, diesel powered, Southwest","Transport, combination truck, short-haul, diesel powered",t*km,0.00013582,4.5498e-05,0.05887,0.089639,1.3615e-10,2.3225e-08,6.2003e-06,1.8588e-10,0.0047436
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, diesel powered, West","Transport, combination truck, short-haul, diesel powered",t*km,0.00013314,4.5343e-05,0.058893,0.089673,1.362e-10,2.3234e-08,6.1891e-06,1.8596e-10,0.0046485
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, diesel powered, West North Central","Transport, combination truck, short-haul, diesel powered",t*km,0.00012968,4.4602e-05,0.05806,0.088408,1.3423e-10,2.2905e-08,5.8947e-06,1.8333e-10,0.0045269
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, electricity powered - US","Transport, combination truck, short-haul, electricity powered",t*km,0.00011134,9.6105e-06,2.7302,0.053939,5.8763e-09,1.0802e-06,7.6038e-06,1.0143e-09,0.0025562
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, electricity powered, Alaska","Transport, combination truck, short-haul, electricity powered",t*km,0.00013604,1.1743e-05,3.336,0.065906,7.1801e-09,1.3199e-06,9.1269e-06,1.2393e-09,0.0031233
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, electricity powered, Central","Transport, combination truck, short-haul, electricity powered",t*km,0.00017964,1.4051e-05,2.0925,0.07478,4.519e-09,8.2115e-07,1.2275e-05,3.8629e-09,0.0036478
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, electricity powered, East North Central","Transport, combination truck, short-haul, electricity powered",t*km,0.00018779,1.4688e-05,2.1874,0.07817,4.7239e-09,8.5838e-07,1.2776e-05,4.0381e-09,0.0038132
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, electricity powered, Hawaii","Transport, combination truck, short-haul, electricity powered",t*km,0.00011264,9.7231e-06,2.7622,0.054571,5.9452e-09,1.0929e-06,7.858e-06,1.0262e-09,0.0025861
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, electricity powered, Northeast","Transport, combination truck, short-haul, electricity powered",t*km,0.00010026,7.0498e-06,4.9878,0.054295,1.0536e-08,1.9624e-06,7.498e-06,2.2296e-10,0.0020884
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, electricity powered, Northwest","Transport, combination truck, short-haul, electricity powered",t*km,7.5386e-05,7.9978e-06,0.35398,0.042832,9.0211e-10,1.5041e-07,4.9822e-06,3.308e-10,0.0018529
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, electricity powered, South","Transport, combination truck, short-haul, electricity powered",t*km,0.00012183,1.2832e-05,1.5708,0.050842,3.4962e-09,6.2637e-07,7.732e-06,4.9702e-10,0.0029132
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, electricity powered, Southeast","Transport, combination truck, short-haul, electricity powered",t*km,9.691e-05,7.341e-06,3.8601,0.053841,8.2417e-09,1.5279e-06,6.0042e-06,4.7521e-10,0.0026106
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, electricity powered, Southwest","Transport, combination truck, short-haul, electricity powered",t*km,9.9534e-05,7.9933e-06,2.6838,0.060622,5.7279e-09,1.0595e-06,7.3533e-06,5.924e-10,0.0026963
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, electricity powered, West","Transport, combination truck, short-haul, electricity powered",t*km,7.3663e-05,8.6994e-06,1.3439,0.036174,3.1485e-09,5.5679e-07,5.2401e-06,1.4451e-10,0.0020591
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, electricity powered, West North Central","Transport, combination truck, short-haul, electricity powered",t*km,0.00015064,1.4326e-05,0.75498,0.060397,1.7087e-09,2.9624e-07,8.3263e-06,9.5795e-10,0.0026653
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, gasoline powered - US","Transport, combination truck, short-haul, gasoline powered",t*km,0.0002208,4.761e-05,0.054109,0.084221,1.363e-10,2.1358e-08,9.0366e-06,1.6962e-10,0.0076829
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, gasoline powered, Alaska","Transport, combination truck, short-haul, gasoline powered",t*km,0.00022277,4.7616e-05,0.05391,0.083169,1.3487e-10,2.1281e-08,9.6576e-06,1.6901e-10,0.0078987
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, gasoline powered, Central","Transport, combination truck, short-haul, gasoline powered",t*km,0.00022485,4.7864e-05,0.054109,0.084222,1.3641e-10,2.1358e-08,9.1139e-06,1.6962e-10,0.007847
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, gasoline powered, East North Central","Transport, combination truck, short-haul, gasoline powered",t*km,0.0002309,4.8057e-05,0.053801,0.083731,1.352e-10,2.1236e-08,9.1597e-06,1.6866e-10,0.0080451
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, gasoline powered, Hawaii","Transport, combination truck, short-haul, gasoline powered",t*km,0.00019789,4.7004e-05,0.055472,0.086433,1.4146e-10,2.19e-08,9.0017e-06,1.7389e-10,0.0069397
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, gasoline powered, Northeast","Transport, combination truck, short-haul, gasoline powered",t*km,0.00022998,4.8153e-05,0.054053,0.084134,1.3626e-10,2.1336e-08,9.1392e-06,1.6945e-10,0.0079919
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, gasoline powered, Northwest","Transport, combination truck, short-haul, gasoline powered",t*km,0.00022881,4.8039e-05,0.053984,0.084018,1.3549e-10,2.1308e-08,9.0299e-06,1.6924e-10,0.0079086
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, gasoline powered, South","Transport, combination truck, short-haul, gasoline powered",t*km,0.0002117,4.6842e-05,0.053804,0.083735,1.3548e-10,2.1237e-08,8.8472e-06,1.6867e-10,0.0073801
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, gasoline powered, Southeast","Transport, combination truck, short-haul, gasoline powered",t*km,0.00021309,4.7437e-05,0.054619,0.085036,1.3766e-10,2.156e-08,9.0294e-06,1.7122e-10,0.0074516
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, gasoline powered, Southwest","Transport, combination truck, short-haul, gasoline powered",t*km,0.00023049,4.8219e-05,0.0541,0.084208,1.3628e-10,2.1354e-08,9.0979e-06,1.696e-10,0.0080382
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, gasoline powered, West","Transport, combination truck, short-haul, gasoline powered",t*km,0.00021406,4.7202e-05,0.054123,0.084248,1.3658e-10,2.1362e-08,8.9541e-06,1.6967e-10,0.0073365
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, gasoline powered, West North Central","Transport, combination truck, short-haul, gasoline powered",t*km,0.00023244,4.777e-05,0.053182,0.08273,1.3298e-10,2.0991e-08,9.0336e-06,1.6673e-10,0.0080851
