impactCategory.name,,,,Acidification,Eutrophication,Freshwater ecotoxicity,Global warming,Human health - cancer,Human health - non-cancer,Human health - particulate matter,Ozone depletion,Smog formation
impactCategory.refUnit,,,,kg SO2 eq,kg N eq,CTUeco,kg CO2 eq,CTUcancer,CTUnoncancer,PM 2.5 eq,kg CFC-11 eq,kg O3 eq
category,process,flow,unit,,,,,,,,,
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, compressed natural gas powered, Southwest","Transport, combination truck, short-haul, compressed natural gas powered",t*km,0.00011236,6.6952e-06,0.020029,0.10057,1.0957e-10,7.1163e-09,3.6952e-06,6.2515e-12,0.0031945
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, compressed natural gas powered, West","Transport, combination truck, short-haul, compressed natural gas powered",t*km,0.00011112,6.6164e-06,0.020058,0.10087,1.1017e-10,7.1264e-09,3.6957e-06,6.2603e-12,0.0031517
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, compressed natural gas powered, West North Central","Transport, combination truck, short-haul, compressed natural gas powered",t*km,0.00010859,6.4664e-06,0.019553,0.096795,1.0234e-10,6.9503e-09,3.5035e-06,6.1059e-12,0.0030605
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, diesel powered - US","Transport, combination truck, short-haul, diesel powered",t*km,0.00013301,4.5399e-05,0.063806,0.08975,1.4377e-10,2.4893e-08,6.2941e-06,1.868e-10,0.0046296
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, diesel powered, Alaska","Transport, combination truck, short-haul, diesel powered",t*km,0.00013816,4.5602e-05,0.063596,0.089459,1.4345e-10,2.4812e-08,6.2772e-06,1.8618e-10,0.0048137
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, diesel powered, Central","Transport, combination truck, short-haul, diesel powered",t*km,0.00013391,4.5453e-05,0.063803,0.089746,1.438e-10,2.4892e-08,6.2972e-06,1.8679e-10,0.0046615
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, diesel powered, East North Central","Transport, combination truck, short-haul, diesel powered",t*km,0.00013433,4.5305e-05,0.0635,0.089322,1.4314e-10,2.4774e-08,6.2345e-06,1.859e-10,0.0046774
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, diesel powered, Hawaii","Transport, combination truck, short-haul, diesel powered",t*km,0.00013412,4.6214e-05,0.065091,0.091555,1.4675e-10,2.5395e-08,6.6884e-06,1.9056e-10,0.0046677
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, diesel powered, Northeast","Transport, combination truck, short-haul, diesel powered",t*km,0.00013499,4.549e-05,0.063747,0.089669,1.4369e-10,2.4871e-08,6.2974e-06,1.8663e-10,0.0047001
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, diesel powered, Northwest","Transport, combination truck, short-haul, diesel powered",t*km,0.00013444,4.5419e-05,0.063684,0.089581,1.4354e-10,2.4846e-08,6.2691e-06,1.8645e-10,0.0046808
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, diesel powered, South","Transport, combination truck, short-haul, diesel powered",t*km,0.00012809,4.4923e-05,0.063522,0.08935,1.4304e-10,2.4782e-08,6.1718e-06,1.8597e-10,0.0044546
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, diesel powered, Southeast","Transport, combination truck, short-haul, diesel powered",t*km,0.00013289,4.5672e-05,0.064292,0.090432,1.4488e-10,2.5083e-08,6.4273e-06,1.8822e-10,0.0046246
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, diesel powered, Southwest","Transport, combination truck, short-haul, diesel powered",t*km,0.00013653,4.562e-05,0.063803,0.089746,1.4375e-10,2.4892e-08,6.3201e-06,1.8679e-10,0.0047541
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, diesel powered, West","Transport, combination truck, short-haul, diesel powered",t*km,0.00013385,4.5464e-05,0.063828,0.08978,1.438e-10,2.4902e-08,6.309e-06,1.8687e-10,0.0046591
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, diesel powered, West North Central","Transport, combination truck, short-haul, diesel powered",t*km,0.00013039,4.4722e-05,0.062925,0.088513,1.4172e-10,2.455e-08,6.0129e-06,1.8422e-10,0.0045372
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, electricity powered - US","Transport, combination truck, short-haul, electricity powered",t*km,0.00014452,7.6547e-06,2.883,0.066513,6.0667e-09,1.1277e-06,1.2589e-05,9.9611e-10,0.0030689
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, electricity powered, Alaska","Transport, combination truck, short-haul, electricity powered",t*km,0.00017658,9.3531e-06,3.5226,0.081271,7.4128e-09,1.378e-06,1.5218e-05,1.2171e-09,0.0037499
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, electricity powered, Central","Transport, combination truck, short-haul, electricity powered",t*km,0.00022216,1.0155e-05,2.0991,0.087431,4.394e-09,8.1962e-07,1.8833e-05,1.8058e-09,0.0041357
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, electricity powered, East North Central","Transport, combination truck, short-haul, electricity powered",t*km,0.00023224,1.0615e-05,2.1942,0.091394,4.5932e-09,8.5678e-07,1.9631e-05,1.8877e-09,0.0043232
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, electricity powered, Hawaii","Transport, combination truck, short-haul, electricity powered",t*km,0.00014621,7.7444e-06,2.9168,0.067293,6.1378e-09,1.141e-06,1.2901e-05,1.0078e-09,0.0031049
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, electricity powered, Northeast","Transport, combination truck, short-haul, electricity powered",t*km,0.00013629,6.6114e-06,5.2633,0.065968,1.1052e-08,2.0633e-06,1.4317e-05,8.8329e-10,0.0023082
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, electricity powered, Northwest","Transport, combination truck, short-haul, electricity powered",t*km,9.1771e-05,5.3082e-06,0.34266,0.051041,7.5874e-10,1.3303e-07,7.4932e-06,8.5619e-10,0.0022159
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, electricity powered, South","Transport, combination truck, short-haul, electricity powered",t*km,0.00020737,1.0823e-05,1.603,0.072877,3.3319e-09,6.2135e-07,1.5389e-05,8.6096e-10,0.0047542
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, electricity powered, Southeast","Transport, combination truck, short-haul, electricity powered",t*km,0.00012241,7.1076e-06,3.6984,0.065798,7.7514e-09,1.447e-06,1.2373e-05,7.6459e-10,0.0027876
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, electricity powered, Southwest","Transport, combination truck, short-haul, electricity powered",t*km,0.0001181,7.2472e-06,2.9507,0.068741,6.1972e-09,1.1553e-06,9.2729e-06,1.0619e-09,0.0032079
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, electricity powered, West","Transport, combination truck, short-haul, electricity powered",t*km,9.1877e-05,6.5242e-06,1.2803,0.047994,2.9417e-09,4.9959e-07,5.3811e-06,3.4422e-10,0.0034194
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, electricity powered, West North Central","Transport, combination truck, short-haul, electricity powered",t*km,0.00019466,8.8812e-06,1.0485,0.0835,2.1879e-09,4.0766e-07,1.595e-05,1.7921e-09,0.0032122
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, gasoline powered - US","Transport, combination truck, short-haul, gasoline powered",t*km,0.00022146,4.772e-05,0.058629,0.08432,1.4326e-10,2.2885e-08,9.1466e-06,1.7045e-10,0.0076926
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, gasoline powered, Alaska","Transport, combination truck, short-haul, gasoline powered",t*km,0.00022343,4.7727e-05,0.058414,0.083268,1.418e-10,2.2803e-08,9.7673e-06,1.6983e-10,0.0079084
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, gasoline powered, Central","Transport, combination truck, short-haul, gasoline powered",t*km,0.00022551,4.7975e-05,0.058629,0.084321,1.4336e-10,2.2885e-08,9.224e-06,1.7045e-10,0.0078567
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, gasoline powered, East North Central","Transport, combination truck, short-haul, gasoline powered",t*km,0.00023155,4.8167e-05,0.058296,0.08383,1.4211e-10,2.2755e-08,9.2692e-06,1.6948e-10,0.0080547
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, gasoline powered, Hawaii","Transport, combination truck, short-haul, gasoline powered",t*km,0.00019856,4.7118e-05,0.060107,0.086535,1.4859e-10,2.3466e-08,9.1145e-06,1.7473e-10,0.0069497
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, gasoline powered, Northeast","Transport, combination truck, short-haul, gasoline powered",t*km,0.00023063,4.8264e-05,0.058569,0.084233,1.4321e-10,2.2861e-08,9.2492e-06,1.7028e-10,0.0080016
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, gasoline powered, Northwest","Transport, combination truck, short-haul, gasoline powered",t*km,0.00022947,4.8149e-05,0.058495,0.084117,1.4243e-10,2.2832e-08,9.1397e-06,1.7006e-10,0.0079182
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, gasoline powered, South","Transport, combination truck, short-haul, gasoline powered",t*km,0.00021235,4.6952e-05,0.058299,0.083834,1.424e-10,2.2755e-08,8.9566e-06,1.6949e-10,0.0073898
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, gasoline powered, Southeast","Transport, combination truck, short-haul, gasoline powered",t*km,0.00021375,4.7549e-05,0.059182,0.085136,1.4469e-10,2.3101e-08,9.1405e-06,1.7206e-10,0.0074614
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, gasoline powered, Southwest","Transport, combination truck, short-haul, gasoline powered",t*km,0.00023114,4.8329e-05,0.05862,0.084308,1.4324e-10,2.2881e-08,9.208e-06,1.7042e-10,0.0080479
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, gasoline powered, West","Transport, combination truck, short-haul, gasoline powered",t*km,0.00021472,4.7312e-05,0.058645,0.084347,1.4354e-10,2.289e-08,9.0641e-06,1.705e-10,0.0073462
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, combination truck, short-haul, gasoline powered, West North Central","Transport, combination truck, short-haul, gasoline powered",t*km,0.00023309,4.7879e-05,0.057625,0.082828,1.3982e-10,2.2492e-08,9.1418e-06,1.6754e-10,0.0080946
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, light commercial truck, E85 powered - US","Transport, light commercial truck, E85 powered",t*km,0.0060923,0.069149,2.4076,1.6383,7.3426e-09,7.7799e-07,0.00025305,7.286e-08,0.17545
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, light commercial truck, E85 powered, Alaska","Transport, light commercial truck, E85 powered",t*km,0.0061276,0.069418,2.4169,1.645,7.3781e-09,7.8104e-07,0.00025599,7.3143e-08,0.17678
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, light commercial truck, E85 powered, Central","Transport, light commercial truck, E85 powered",t*km,0.0060743,0.068912,2.3993,1.6328,7.3183e-09,7.7532e-07,0.00025251,7.261e-08,0.17498
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, light commercial truck, E85 powered, East North Central","Transport, light commercial truck, E85 powered",t*km,0.006061,0.068714,2.3924,1.6281,7.2988e-09,7.731e-07,0.00025228,7.2401e-08,0.17468
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, light commercial truck, E85 powered, Hawaii","Transport, light commercial truck, E85 powered",t*km,0.0064153,0.072877,2.5374,1.7267,7.7399e-09,8.1995e-07,0.00026729,7.6789e-08,0.18485
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, light commercial truck, E85 powered, Northeast","Transport, light commercial truck, E85 powered",t*km,0.006077,0.068984,2.4018,1.6344,7.3252e-09,7.7614e-07,0.00025249,7.2687e-08,0.17499
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, light commercial truck, E85 powered, Northwest","Transport, light commercial truck, E85 powered",t*km,0.0060506,0.06862,2.3892,1.6259,7.2882e-09,7.7204e-07,0.00025143,7.2303e-08,0.17431
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, light commercial truck, E85 powered, South","Transport, light commercial truck, E85 powered",t*km,0.0060726,0.068952,2.4007,1.6337,7.321e-09,7.7577e-07,0.00025187,7.2653e-08,0.17487
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, light commercial truck, E85 powered, Southeast","Transport, light commercial truck, E85 powered",t*km,0.0062043,0.070448,2.4528,1.6691,7.4798e-09,7.9261e-07,0.00025774,7.423e-08,0.17867
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, light commercial truck, E85 powered, Southwest","Transport, light commercial truck, E85 powered",t*km,0.0061227,0.069485,2.4193,1.6463,7.3784e-09,7.8177e-07,0.00025425,7.3215e-08,0.17637
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, light commercial truck, E85 powered, West","Transport, light commercial truck, E85 powered",t*km,0.0059787,0.067889,2.3637,1.6084,7.2073e-09,7.6381e-07,0.00024794,7.1533e-08,0.17204
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, light commercial truck, E85 powered, West North Central","Transport, light commercial truck, E85 powered",t*km,0.005951,0.06744,2.3481,1.598,7.1642e-09,7.5877e-07,0.00024746,7.1059e-08,0.17155
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, light commercial truck, diesel powered - US","Transport, light commercial truck, diesel powered",t*km,0.00076604,0.00025405,0.3549,0.49581,8.946e-10,1.388e-07,5.7764e-05,1.0383e-09,0.027389
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, light commercial truck, diesel powered, Alaska","Transport, light commercial truck, diesel powered",t*km,0.00077668,0.00025331,0.35252,0.49282,9.0509e-10,1.3794e-07,5.7032e-05,1.0312e-09,0.027891
